10500.000, 10000.000, 0
10499.975, 10005.002, 0
10499.900, 10010.004, 0
10499.775, 10015.005, 0
10499.600, 10020.005, 0
10499.374, 10025.002, 0
10499.099, 10029.997, 0
10498.774, 10034.989, 0
10498.399, 10039.978, 0
10497.974, 10044.962, 0
10497.500, 10049.942, 0
10496.975, 10054.917, 0
10496.401, 10059.886, 0
10495.777, 10064.850, 0
10495.103, 10069.807, 0
10494.380, 10074.757, 0
10493.607, 10079.699, 0
10492.785, 10084.634, 0
10491.914, 10089.560, 0
10490.993, 10094.477, 0
10490.023, 10099.384, 0
10489.004, 10104.282, 0
10487.937, 10109.169, 0
10486.820, 10114.046, 0
10485.655, 10118.910, 0
10484.441, 10123.763, 0
10483.178, 10128.604, 0
10481.867, 10133.432, 0
10480.508, 10138.246, 0
10479.101, 10143.047, 0
10477.646, 10147.833, 0
10476.143, 10152.604, 0
10474.592, 10157.360, 0
10472.994, 10162.101, 0
10471.349, 10166.825, 0
10469.656, 10171.532, 0
10467.916, 10176.223, 0
10466.130, 10180.895, 0
10464.297, 10185.550, 0
10462.417, 10190.186, 0
10460.491, 10194.803, 0
10458.519, 10199.400, 0
10456.501, 10203.977, 0
10454.437, 10208.535, 0
10452.328, 10213.071, 0
10450.174, 10217.586, 0
10447.974, 10222.079, 0
10445.730, 10226.549, 0
10443.441, 10230.998, 0
10441.108, 10235.423, 0
10438.730, 10239.824, 0
10436.309, 10244.201, 0
10433.844, 10248.555, 0
10431.336, 10252.883, 0
10428.784, 10257.185, 0
10426.189, 10261.463, 0
10423.552, 10265.713, 0
10420.872, 10269.938, 0
10418.151, 10274.135, 0
10415.387, 10278.305, 0
10412.582, 10282.447, 0
10409.735, 10286.561, 0
10406.848, 10290.646, 0
10403.920, 10294.701, 0
10400.951, 10298.728, 0
10397.942, 10302.724, 0
10394.893, 10306.691, 0
10391.805, 10310.626, 0
10388.678, 10314.531, 0
10385.512, 10318.404, 0
10382.307, 10322.245, 0
10379.064, 10326.053, 0
10375.782, 10329.830, 0
10372.464, 10333.573, 0
10369.108, 10337.283, 0
10365.715, 10340.959, 0
10362.285, 10344.600, 0
10358.819, 10348.208, 0
10355.318, 10351.780, 0
10351.780, 10355.318, 0
10348.208, 10358.819, 0
10344.600, 10362.285, 0
10340.959, 10365.715, 0
10337.283, 10369.108, 0
10333.573, 10372.464, 0
10329.830, 10375.782, 0
10326.053, 10379.064, 0
10322.245, 10382.307, 0
10318.404, 10385.512, 0
10314.531, 10388.678, 0
10310.626, 10391.805, 0
10306.691, 10394.893, 0
10302.724, 10397.942, 0
10298.728, 10400.951, 0
10294.701, 10403.920, 0
10290.646, 10406.848, 0
10286.561, 10409.735, 0
10282.447, 10412.582, 0
10278.305, 10415.387, 0
10274.135, 10418.151, 0
10269.938, 10420.872, 0
10265.713, 10423.552, 0
10261.463, 10426.189, 0
10257.185, 10428.784, 0
10252.883, 10431.336, 0
10248.555, 10433.844, 0
10244.201, 10436.309, 0
10239.824, 10438.730, 0
10235.423, 10441.108, 0
10230.998, 10443.441, 0
10226.549, 10445.730, 0
10222.079, 10447.974, 0
10217.586, 10450.174, 0
10213.071, 10452.328, 0
10208.535, 10454.437, 0
10203.977, 10456.501, 0
10199.400, 10458.519, 0
10194.803, 10460.491, 0
10190.186, 10462.417, 0
10185.550, 10464.297, 0
10180.895, 10466.130, 0
10176.223, 10467.916, 0
10171.532, 10469.656, 0
10166.825, 10471.349, 0
10162.101, 10472.994, 0
10157.360, 10474.592, 0
10152.604, 10476.143, 0
10147.833, 10477.646, 0
10143.047, 10479.101, 0
10138.246, 10480.508, 0
10133.432, 10481.867, 0
10128.604, 10483.178, 0
10123.763, 10484.441, 0
10118.910, 10485.655, 0
10114.046, 10486.820, 0
10109.169, 10487.937, 0
10104.282, 10489.004, 0
10099.384, 10490.023, 0
10094.477, 10490.993, 0
10089.560, 10491.914, 0
10084.634, 10492.785, 0
10079.699, 10493.607, 0
10074.757, 10494.380, 0
10069.807, 10495.103, 0
10064.850, 10495.777, 0
10059.886, 10496.401, 0
10054.917, 10496.975, 0
10049.942, 10497.500, 0
10044.962, 10497.974, 0
10039.978, 10498.399, 0
10034.989, 10498.774, 0
10029.997, 10499.099, 0
10025.002, 10499.374, 0
10020.005, 10499.600, 0
10015.005, 10499.775, 0
10010.004, 10499.900, 0
10005.002, 10499.975, 0
10000.000, 10500.000, 0
9994.998, 10499.975, 0
9989.996, 10499.900, 0
9984.995, 10499.775, 0
9979.995, 10499.600, 0
9974.998, 10499.374, 0
9970.003, 10499.099, 0
9965.011, 10498.774, 0
9960.022, 10498.399, 0
9955.038, 10497.974, 0
9950.058, 10497.500, 0
9945.083, 10496.975, 0
9940.114, 10496.401, 0
9935.150, 10495.777, 0
9930.193, 10495.103, 0
9925.243, 10494.380, 0
9920.301, 10493.607, 0
9915.366, 10492.785, 0
9910.440, 10491.914, 0
9905.523, 10490.993, 0
9900.616, 10490.023, 0
9895.718, 10489.004, 0
9890.831, 10487.937, 0
9885.954, 10486.820, 0
9881.090, 10485.655, 0
9876.237, 10484.441, 0
9871.396, 10483.178, 0
9866.568, 10481.867, 0
9861.754, 10480.508, 0
9856.953, 10479.101, 0
9852.167, 10477.646, 0
9847.396, 10476.143, 0
9842.640, 10474.592, 0
9837.899, 10472.994, 0
9833.175, 10471.349, 0
9828.468, 10469.656, 0
9823.777, 10467.916, 0
9819.105, 10466.130, 0
9814.450, 10464.297, 0
9809.814, 10462.417, 0
9805.197, 10460.491, 0
9800.600, 10458.519, 0
9796.023, 10456.501, 0
9791.465, 10454.437, 0
9786.929, 10452.328, 0
9782.414, 10450.174, 0
9777.921, 10447.974, 0
9773.451, 10445.730, 0
9769.002, 10443.441, 0
9764.577, 10441.108, 0
9760.176, 10438.730, 0
9755.799, 10436.309, 0
9751.445, 10433.844, 0
9747.117, 10431.336, 0
9742.815, 10428.784, 0
9738.537, 10426.189, 0
9734.287, 10423.552, 0
9730.062, 10420.872, 0
9725.865, 10418.151, 0
9721.695, 10415.387, 0
9717.553, 10412.582, 0
9713.439, 10409.735, 0
9709.354, 10406.848, 0
9705.299, 10403.920, 0
9701.272, 10400.951, 0
9697.276, 10397.942, 0
9693.309, 10394.893, 0
9689.374, 10391.805, 0
9685.469, 10388.678, 0
9681.596, 10385.512, 0
9677.755, 10382.307, 0
9673.947, 10379.064, 0
9670.170, 10375.782, 0
9666.427, 10372.464, 0
9662.717, 10369.108, 0
9659.041, 10365.715, 0
9655.400, 10362.285, 0
9651.792, 10358.819, 0
9648.220, 10355.318, 0
9644.682, 10351.780, 0
9641.181, 10348.208, 0
9637.715, 10344.600, 0
9634.285, 10340.959, 0
9630.892, 10337.283, 0
9627.536, 10333.573, 0
9624.218, 10329.830, 0
9620.936, 10326.053, 0
9617.693, 10322.245, 0
9614.488, 10318.404, 0
9611.322, 10314.531, 0
9608.195, 10310.626, 0
9605.107, 10306.691, 0
9602.058, 10302.724, 0
9599.049, 10298.728, 0
9596.080, 10294.701, 0
9593.152, 10290.646, 0
9590.265, 10286.561, 0
9587.418, 10282.447, 0
9584.613, 10278.305, 0
9581.849, 10274.135, 0
9579.128, 10269.938, 0
9576.448, 10265.713, 0
9573.811, 10261.463, 0
9571.216, 10257.185, 0
9568.664, 10252.883, 0
9566.156, 10248.555, 0
9563.691, 10244.201, 0
9561.270, 10239.824, 0
9558.892, 10235.423, 0
9556.559, 10230.998, 0
9554.270, 10226.549, 0
9552.026, 10222.079, 0
9549.826, 10217.586, 0
9547.672, 10213.071, 0
9545.563, 10208.535, 0
9543.499, 10203.977, 0
9541.481, 10199.400, 0
9539.509, 10194.803, 0
9537.583, 10190.186, 0
9535.703, 10185.550, 0
9533.870, 10180.895, 0
9532.084, 10176.223, 0
9530.344, 10171.532, 0
9528.651, 10166.825, 0
9527.006, 10162.101, 0
9525.408, 10157.360, 0
9523.857, 10152.604, 0
9522.354, 10147.833, 0
9520.899, 10143.047, 0
9519.492, 10138.246, 0
9518.133, 10133.432, 0
9516.822, 10128.604, 0
9515.559, 10123.763, 0
9514.345, 10118.910, 0
9513.180, 10114.046, 0
9512.063, 10109.169, 0
9510.996, 10104.282, 0
9509.977, 10099.384, 0
9509.007, 10094.477, 0
9508.086, 10089.560, 0
9507.215, 10084.634, 0
9506.393, 10079.699, 0
9505.620, 10074.757, 0
9504.897, 10069.807, 0
9504.223, 10064.850, 0
9503.599, 10059.886, 0
9503.025, 10054.917, 0
9502.500, 10049.942, 0
9502.026, 10044.962, 0
9501.601, 10039.978, 0
9501.226, 10034.989, 0
9500.901, 10029.997, 0
9500.626, 10025.002, 0
9500.400, 10020.005, 0
9500.225, 10015.005, 0
9500.100, 10010.004, 0
9500.025, 10005.002, 0
9500.000, 10000.000, 0
9500.025, 9994.998, 0
9500.100, 9989.996, 0
9500.225, 9984.995, 0
9500.400, 9979.995, 0
9500.626, 9974.998, 0
9500.901, 9970.003, 0
9501.226, 9965.011, 0
9501.601, 9960.022, 0
9502.026, 9955.038, 0
9502.500, 9950.058, 0
9503.025, 9945.083, 0
9503.599, 9940.114, 0
9504.223, 9935.150, 0
9504.897, 9930.193, 0
9505.620, 9925.243, 0
9506.393, 9920.301, 0
9507.215, 9915.366, 0
9508.086, 9910.440, 0
9509.007, 9905.523, 0
9509.977, 9900.616, 0
9510.996, 9895.718, 0
9512.063, 9890.831, 0
9513.180, 9885.954, 0
9514.345, 9881.090, 0
9515.559, 9876.237, 0
9516.822, 9871.396, 0
9518.133, 9866.568, 0
9519.492, 9861.754, 0
9520.899, 9856.953, 0
9522.354, 9852.167, 0
9523.857, 9847.396, 0
9525.408, 9842.640, 0
9527.006, 9837.899, 0
9528.651, 9833.175, 0
9530.344, 9828.468, 0
9532.084, 9823.777, 0
9533.870, 9819.105, 0
9535.703, 9814.450, 0
9537.583, 9809.814, 0
9539.509, 9805.197, 0
9541.481, 9800.600, 0
9543.499, 9796.023, 0
9545.563, 9791.465, 0
9547.672, 9786.929, 0
9549.826, 9782.414, 0
9552.026, 9777.921, 0
9554.270, 9773.451, 0
9556.559, 9769.002, 0
9558.892, 9764.577, 0
9561.270, 9760.176, 0
9563.691, 9755.799, 0
9566.156, 9751.445, 0
9568.664, 9747.117, 0
9571.216, 9742.815, 0
9573.811, 9738.537, 0
9576.448, 9734.287, 0
9579.128, 9730.062, 0
9581.849, 9725.865, 0
9584.613, 9721.695, 0
9587.418, 9717.553, 0
9590.265, 9713.439, 0
9593.152, 9709.354, 0
9596.080, 9705.299, 0
9599.049, 9701.272, 0
9602.058, 9697.276, 0
9605.107, 9693.309, 0
9608.195, 9689.374, 0
9611.322, 9685.469, 0
9614.488, 9681.596, 0
9617.693, 9677.755, 0
9620.936, 9673.947, 0
9624.218, 9670.170, 0
9627.536, 9666.427, 0
9630.892, 9662.717, 0
9634.285, 9659.041, 0
9637.715, 9655.400, 0
9641.181, 9651.792, 0
9644.682, 9648.220, 0
9648.220, 9644.682, 0
9651.792, 9641.181, 0
9655.400, 9637.715, 0
9659.041, 9634.285, 0
9662.717, 9630.892, 0
9666.427, 9627.536, 0
9670.170, 9624.218, 0
9673.947, 9620.936, 0
9677.755, 9617.693, 0
9681.596, 9614.488, 0
9685.469, 9611.322, 0
9689.374, 9608.195, 0
9693.309, 9605.107, 0
9697.276, 9602.058, 0
9701.272, 9599.049, 0
9705.299, 9596.080, 0
9709.354, 9593.152, 0
9713.439, 9590.265, 0
9717.553, 9587.418, 0
9721.695, 9584.613, 0
9725.865, 9581.849, 0
9730.062, 9579.128, 0
9734.287, 9576.448, 0
9738.537, 9573.811, 0
9742.815, 9571.216, 0
9747.117, 9568.664, 0
9751.445, 9566.156, 0
9755.799, 9563.691, 0
9760.176, 9561.270, 0
9764.577, 9558.892, 0
9769.002, 9556.559, 0
9773.451, 9554.270, 0
9777.921, 9552.026, 0
9782.414, 9549.826, 0
9786.929, 9547.672, 0
9791.465, 9545.563, 0
9796.023, 9543.499, 0
9800.600, 9541.481, 0
9805.197, 9539.509, 0
9809.814, 9537.583, 0
9814.450, 9535.703, 0
9819.105, 9533.870, 0
9823.777, 9532.084, 0
9828.468, 9530.344, 0
9833.175, 9528.651, 0
9837.899, 9527.006, 0
9842.640, 9525.408, 0
9847.396, 9523.857, 0
9852.167, 9522.354, 0
9856.953, 9520.899, 0
9861.754, 9519.492, 0
9866.568, 9518.133, 0
9871.396, 9516.822, 0
9876.237, 9515.559, 0
9881.090, 9514.345, 0
9885.954, 9513.180, 0
9890.831, 9512.063, 0
9895.718, 9510.996, 0
9900.616, 9509.977, 0
9905.523, 9509.007, 0
9910.440, 9508.086, 0
9915.366, 9507.215, 0
9920.301, 9506.393, 0
9925.243, 9505.620, 0
9930.193, 9504.897, 0
9935.150, 9504.223, 0
9940.114, 9503.599, 0
9945.083, 9503.025, 0
9950.058, 9502.500, 0
9955.038, 9502.026, 0
9960.022, 9501.601, 0
9965.011, 9501.226, 0
9970.003, 9500.901, 0
9974.998, 9500.626, 0
9979.995, 9500.400, 0
9984.995, 9500.225, 0
9989.996, 9500.100, 0
9994.998, 9500.025, 0
10000.000, 9500.000, 0
10005.002, 9500.025, 0
10010.004, 9500.100, 0
10015.005, 9500.225, 0
10020.005, 9500.400, 0
10025.002, 9500.626, 0
10029.997, 9500.901, 0
10034.989, 9501.226, 0
10039.978, 9501.601, 0
10044.962, 9502.026, 0
10049.942, 9502.500, 0
10054.917, 9503.025, 0
10059.886, 9503.599, 0
10064.850, 9504.223, 0
10069.807, 9504.897, 0
10074.757, 9505.620, 0
10079.699, 9506.393, 0
10084.634, 9507.215, 0
10089.560, 9508.086, 0
10094.477, 9509.007, 0
10099.384, 9509.977, 0
10104.282, 9510.996, 0
10109.169, 9512.063, 0
10114.046, 9513.180, 0
10118.910, 9514.345, 0
10123.763, 9515.559, 0
10128.604, 9516.822, 0
10133.432, 9518.133, 0
10138.246, 9519.492, 0
10143.047, 9520.899, 0
10147.833, 9522.354, 0
10152.604, 9523.857, 0
10157.360, 9525.408, 0
10162.101, 9527.006, 0
10166.825, 9528.651, 0
10171.532, 9530.344, 0
10176.223, 9532.084, 0
10180.895, 9533.870, 0
10185.550, 9535.703, 0
10190.186, 9537.583, 0
10194.803, 9539.509, 0
10199.400, 9541.481, 0
10203.977, 9543.499, 0
10208.535, 9545.563, 0
10213.071, 9547.672, 0
10217.586, 9549.826, 0
10222.079, 9552.026, 0
10226.549, 9554.270, 0
10230.998, 9556.559, 0
10235.423, 9558.892, 0
10239.824, 9561.270, 0
10244.201, 9563.691, 0
10248.555, 9566.156, 0
10252.883, 9568.664, 0
10257.185, 9571.216, 0
10261.463, 9573.811, 0
10265.713, 9576.448, 0
10269.938, 9579.128, 0
10274.135, 9581.849, 0
10278.305, 9584.613, 0
10282.447, 9587.418, 0
10286.561, 9590.265, 0
10290.646, 9593.152, 0
10294.701, 9596.080, 0
10298.728, 9599.049, 0
10302.724, 9602.058, 0
10306.691, 9605.107, 0
10310.626, 9608.195, 0
10314.531, 9611.322, 0
10318.404, 9614.488, 0
10322.245, 9617.693, 0
10326.053, 9620.936, 0
10329.830, 9624.218, 0
10333.573, 9627.536, 0
10337.283, 9630.892, 0
10340.959, 9634.285, 0
10344.600, 9637.715, 0
10348.208, 9641.181, 0
10351.780, 9644.682, 0
10355.318, 9648.220, 0
